Date,Campaign,Ad,Site (DCM),Placement,Ad Type,Creative,Click-through URL,Clicks,Impressions,Click Rate
10/09/2017,USM_FY18,Video_BDN_Lauren,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,3,20,15
10/20/2017,USM_FY18,Video_BDN_Lauren,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,3,20,15
10/23/2017,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,3,20,15
10/25/2017,USM_FY18,Video_BDN_Lauren,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,3,20,15
01/06/2018,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,3,20,15
01/31/2018,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,4,27,14.81
05/27/2018,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,4,27,14.81
11/14/2017,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,1,7,14.29
02/12/2018,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,1,7,14.29
02/14/2018,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,1,7,14.29
10/11/2017,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,2,14,14.29
10/12/2017,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,2,14,14.29
10/30/2017,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,2,14,14.29
11/03/2017,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,2,14,14.29
11/27/2017,USM_FY18,Video_BDN_Lauren,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,2,14,14.29
01/06/2018,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,2,14,14.29
09/27/2017,USM_FY18,Video_BDN_Lauren,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,3,21,14.29
10/04/2017,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,3,21,14.29
10/29/2017,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,3,21,14.29
11/29/2017,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,3,21,14.29
09/17/2017,USM_FY18,Video_BDN_Lauren,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,4,28,14.29
05/13/2018,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,4,28,14.29
05/02/2018,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,17,119,14.29
01/15/2018,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,4,29,13.79
10/24/2017,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,3,22,13.64
10/25/2017,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,3,22,13.64
10/26/2017,USM_FY18,Video_BDN_Lauren,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,3,22,13.64
11/21/2017,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,3,22,13.64
01/11/2018,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,3,22,13.64
09/20/2017,USM_FY18,Video_BDN_Lauren,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,8,59,13.56
10/10/2017,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,2,15,13.33
01/17/2018,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,5,38,13.16
10/11/2017,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,3,23,13.04
01/10/2018,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,6,46,13.04
11/05/2017,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,4,31,12.9
01/24/2018,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,4,31,12.9
01/27/2018,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,4,31,12.9
05/18/2018,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,4,31,12.9
01/28/2018,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,5,39,12.82
10/25/2017,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,1,8,12.5
02/20/2018,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,1,8,12.5
10/04/2017,USM_FY18,Video_BDN_Lauren,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,2,16,12.5
02/05/2018,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,2,16,12.5
10/07/2017,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,3,24,12.5
01/11/2018,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,3,24,12.5
01/24/2018,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,3,24,12.5
05/02/2018,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,16,128,12.5
09/19/2017,USM_FY18,Video_BDN_Lauren,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,6,49,12.24
05/23/2018,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,6,49,12.24
01/10/2018,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,4,33,12.12
11/16/2017,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,7,58,12.07
11/20/2017,USM_FY18,Video_BDN_Lauren,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,3,25,12
09/27/2017,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,2,17,11.76
09/29/2017,USM_FY18,Video_BDN_Lauren,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,2,17,11.76
11/30/2017,USM_FY18,Video_BDN_Lauren,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,2,17,11.76
01/20/2018,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,2,17,11.76
02/03/2018,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,6,51,11.76
02/03/2018,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,7,60,11.67
02/02/2018,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,3,26,11.54
05/17/2018,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,5,44,11.36
05/16/2018,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,13,115,11.3
05/03/2018,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,17,151,11.26
05/01/2018,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,24,215,11.16
11/29/2017,USM_FY18,Video_BDN_Lauren,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,1,9,11.11
03/30/2018,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,1,9,11.11
04/20/2018,USM_FY18,320x50_MaineToday_Danica,Mainetoday.com - Portland Press Herald,USMFY18_MaineToday_320x50,Standard,USM-FY18_Danica_320x50_A,(not set),1,9,11.11
05/11/2018,USM_FY18,320x50_MaineToday_Elliot,Mainetoday.com - Portland Press Herald,USMFY18_MaineToday_320x50,Standard,USM-FY18_Elliot_320x50_A,(not set),1,9,11.11
10/05/2017,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,2,18,11.11
10/08/2017,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,2,18,11.11
10/17/2017,USM_FY18,Video_BDN_Lauren,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,2,18,11.11
10/31/2017,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,2,18,11.11
11/11/2017,USM_FY18,Video_BDN_Lauren,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,2,18,11.11
11/19/2017,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,2,18,11.11
11/24/2017,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,2,18,11.11
11/27/2017,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,2,18,11.11
11/30/2017,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,2,18,11.11
10/03/2017,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,3,27,11.11
10/26/2017,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,3,27,11.11
05/21/2018,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,4,36,11.11
05/14/2018,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,24,218,11.01
05/15/2018,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,25,227,11.01
05/07/2018,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,72,665,10.83
05/24/2018,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,4,37,10.81
05/26/2018,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,4,37,10.81
05/03/2018,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,16,150,10.67
05/08/2018,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,30,284,10.56
10/03/2017,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,2,19,10.53
10/31/2017,USM_FY18,Video_BDN_Lauren,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,2,19,10.53
11/03/2017,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,2,19,10.53
11/29/2017,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,2,19,10.53
11/16/2017,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,7,67,10.45
01/26/2018,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,5,49,10.2
09/25/2017,USM_FY18,Video_BDN_Lauren,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,6,59,10.17
11/12/2017,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,1,10,10
01/20/2018,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,1,10,10
04/10/2018,USM_FY18,320x50_MaineToday_Danica,Mainetoday.com - Portland Press Herald,USMFY18_MaineToday_320x50,Standard,USM-FY18_Danica_320x50_A,(not set),1,10,10
10/22/2017,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,2,20,10
11/15/2017,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,2,20,10
11/15/2017,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,2,20,10
11/28/2017,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,2,20,10
11/16/2017,USM_FY18,Video_BDN_Lauren,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,6,60,10
05/23/2018,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,5,51,9.8
05/05/2018,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,31,318,9.75
09/30/2017,USM_FY18,Video_BDN_Lauren,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,3,31,9.68
01/09/2018,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,3,31,9.68
05/14/2018,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,19,198,9.6
10/02/2017,USM_FY18,Video_BDN_Lauren,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,2,21,9.52
10/06/2017,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,2,21,9.52
10/19/2017,USM_FY18,Video_BDN_Lauren,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,2,21,9.52
10/28/2017,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,2,21,9.52
05/08/2018,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,28,295,9.49
05/04/2018,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,39,415,9.4
05/17/2018,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,3,32,9.38
05/15/2018,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,21,226,9.29
11/08/2017,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,1,11,9.09
11/09/2017,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,1,11,9.09
11/27/2017,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,1,11,9.09
01/23/2018,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,1,11,9.09
05/09/2018,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,1,11,9.09
11/04/2017,USM_FY18,Video_BDN_Lauren,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,2,22,9.09
10/18/2017,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,4,44,9.09
05/07/2018,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,67,740,9.05
10/24/2017,USM_FY18,Video_BDN_Lauren,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,2,23,8.7
11/18/2017,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,2,23,8.7
03/14/2018,USM_FY18,320x50_MaineToday_Elliot,Mainetoday.com - Portland Press Herald,USMFY18_MaineToday_320x50,Standard,USM-FY18_Elliot_320x50_B,(not set),2,23,8.7
09/26/2017,USM_FY18,Video_BDN_Lauren,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,4,46,8.7
05/16/2018,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,8,93,8.6
11/02/2017,USM_FY18,Video_BDN_Lauren,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,3,35,8.57
10/15/2017,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,1,12,8.33
11/09/2017,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,1,12,8.33
04/11/2018,USM_FY18,320x50_MaineToday_Danica,Mainetoday.com - Portland Press Herald,USMFY18_MaineToday_320x50,Standard,USM-FY18_Danica_320x50_A,(not set),1,12,8.33
05/21/2018,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,2,24,8.33
10/16/2017,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,3,36,8.33
05/22/2018,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,1,12,8.33
05/05/2018,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,25,304,8.22
10/18/2017,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,3,37,8.11
11/17/2017,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,2,25,8
05/01/2018,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,16,200,8
10/08/2017,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,1,13,7.69
11/01/2017,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,1,13,7.69
01/26/2018,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,3,39,7.69
05/04/2018,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,29,377,7.69
09/30/2017,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,2,27,7.41
05/06/2018,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,14,193,7.25
10/13/2017,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,1,14,7.14
10/14/2017,USM_FY18,Video_BDN_Nate,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Nate_VIDEO,http://usm.maine.edu/welcome,1,14,7.14
11/06/2017,USM_FY18,Video_BDN_Lauren,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,1,14,7.14
02/06/2018,USM_FY18,300x600_BDN_Veronica,Bangor Daily News,USMFY18_BDN_300x600,Standard,Veronica_300x600,(not set),1,14,7.14
09/22/2017,USM_FY18,Video_BDN_Lauren,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,6,84,7.14
05/06/2018,USM_FY18,Video_BDN_Veronica,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USM_Veronica_VIDEO,http://usm.maine.edu/welcome,17,238,7.14
11/17/2017,USM_FY18,Video_BDN_Lauren,Bangor Daily News,USMFY18_BDN_Video,In-Stream Video,USMFY18_Lauren_30sec,http://usm.maine.edu/welcome,2,29,6.9
